episode,step,reward,min_range,v,w,timestamp
6,508,-0.098,1.5809664726257324,-0.08,-0.9,1762042646.2312367
6,509,0.156,1.5849357843399048,0.18,1.2,1762042646.331212
6,510,-0.098,1.5850844383239746,-0.08,0.9,1762042646.4312205
6,511,-0.098,1.5864439010620117,-0.08,0.9,1762042646.5312655
6,512,-0.098,1.5864238739013672,-0.08,0.9,1762042646.63123
6,513,-0.098,1.5864242315292358,-0.08,0.9,1762042646.7312346
6,514,-0.098,1.5864238739013672,-0.08,0.9,1762042646.8311944
6,515,-0.098,1.5864238739013672,-0.08,0.9,1762042646.931197
6,516,-0.098,1.5864238739013672,-0.08,0.9,1762042647.0312302
6,517,-0.098,1.5864238739013672,-0.08,0.9,1762042647.131214
6,518,0.156,1.5864238739013672,0.18,1.2,1762042647.23124
6,519,-0.098,1.5864238739013672,-0.08,-0.9,1762042647.3312058
6,520,-0.098,1.586790919303894,-0.08,-0.9,1762042647.4312313
6,521,-0.098,1.5875933170318604,-0.08,-0.9,1762042647.5312119
6,522,-0.098,1.5841256380081177,-0.08,-0.9,1762042647.6312194
6,523,-0.098,1.5841147899627686,-0.08,-0.9,1762042647.7312374
6,524,-0.098,1.5841217041015625,-0.08,-0.9,1762042647.8312151
6,525,-0.098,1.5841277837753296,-0.08,-0.9,1762042647.931303
6,526,-0.098,1.5841175317764282,-0.08,-0.9,1762042648.0312252
6,527,0.156,1.5841233730316162,0.18,1.2,1762042648.131232
6,528,-0.098,1.5842069387435913,-0.08,0.9,1762042648.2312417
6,529,-0.098,1.5842069387435913,-0.08,0.9,1762042648.3312082
6,530,-0.098,1.5842069387435913,-0.08,0.9,1762042648.4312754
6,531,-0.098,1.5842069387435913,-0.08,0.9,1762042648.5312352
6,532,-0.098,1.5881816148757935,-0.08,0.9,1762042648.6312366
6,533,-0.098,1.587796926498413,-0.08,0.9,1762042648.7313597
6,534,-0.098,1.5864307880401611,-0.08,0.9,1762042648.8312418
6,535,-0.098,1.585877537727356,-0.08,0.9,1762042648.9313211
6,536,0.156,1.585065245628357,0.18,1.2,1762042649.031292
6,537,-0.098,1.5756592750549316,-0.08,-0.9,1762042649.1313217
6,538,-0.098,1.5756443738937378,-0.08,-0.9,1762042649.2313168
6,539,-0.098,1.5758744478225708,-0.08,-0.9,1762042649.3313544
6,540,-0.098,1.5762897729873657,-0.08,-0.9,1762042649.4313178
6,541,-0.098,1.5765355825424194,-0.08,-0.9,1762042649.5313125
6,542,-0.098,1.5723412036895752,-0.08,-0.9,1762042649.6312175
6,543,-0.098,1.5723412036895752,-0.08,-0.9,1762042649.7313535
6,544,-0.098,1.5727143287658691,-0.08,-0.9,1762042649.8312585
6,545,0.156,1.5729953050613403,0.18,1.2,1762042649.9312348
6,546,-0.098,1.572518229484558,-0.08,0.9,1762042650.0312476
6,547,-0.098,1.5765926837921143,-0.08,0.9,1762042650.1313245
6,548,-0.098,1.5750739574432373,-0.08,0.9,1762042650.231287
6,549,-0.098,1.5740227699279785,-0.08,0.9,1762042650.3313239
6,550,-0.098,1.5782465934753418,-0.08,0.9,1762042650.4312842
6,551,-0.098,1.5808724164962769,-0.08,0.9,1762042650.5313497
6,552,-0.098,1.5795280933380127,-0.08,0.9,1762042650.6312299
6,553,-0.098,1.5855756998062134,-0.08,0.9,1762042650.7312074
6,554,-0.098,1.586371898651123,-0.08,0.9,1762042650.8312047
6,555,0.156,1.586242437362671,0.18,1.2,1762042650.9312057
6,556,-0.098,1.5863609313964844,-0.08,-0.9,1762042651.03121
6,557,-0.098,1.5868101119995117,-0.08,-0.9,1762042651.1312091
6,558,-0.098,1.5876941680908203,-0.08,-0.9,1762042651.2312062
6,559,-0.098,1.5904254913330078,-0.08,-0.9,1762042651.331208
6,560,-0.098,1.5907539129257202,-0.08,-0.9,1762042651.4311905
6,561,-0.098,1.5909209251403809,-0.08,-0.9,1762042651.531207
6,562,-0.098,1.5915703773498535,-0.08,-0.9,1762042651.6312313
6,563,-0.098,1.5919119119644165,-0.08,-0.9,1762042651.7312381
6,564,-0.098,1.592416763305664,-0.08,-0.9,1762042651.831218
6,565,0.156,1.5926679372787476,0.18,1.2,1762042651.9312282
6,566,-0.098,1.5913861989974976,-0.08,0.9,1762042652.0312784
6,567,-0.098,1.5928202867507935,-0.08,0.9,1762042652.1312156
6,568,-0.098,1.5996342897415161,-0.08,0.9,1762042652.231217
6,569,-0.098,1.5973782539367676,-0.08,0.9,1762042652.3312454
6,570,-0.098,1.6020995378494263,-0.08,0.9,1762042652.4312353
6,571,-0.098,1.601909875869751,-0.08,0.9,1762042652.5312335
6,572,-0.098,1.601909875869751,-0.08,0.9,1762042652.6312213
6,573,-0.098,1.601909875869751,-0.08,0.9,1762042652.7312245
6,574,0.156,1.601909875869751,0.18,1.2,1762042652.8312283
6,575,-0.098,1.601909875869751,-0.08,-0.9,1762042652.9312248
6,576,-0.098,1.6020904779434204,-0.08,-0.9,1762042653.0312223
6,577,-0.098,1.597542643547058,-0.08,-0.9,1762042653.131249
6,578,-0.098,1.5980063676834106,-0.08,-0.9,1762042653.2312543
6,579,-0.098,1.598856806755066,-0.08,-0.9,1762042653.3312254
6,580,-0.098,1.5992902517318726,-0.08,-0.9,1762042653.4312305
6,581,-0.098,1.6002095937728882,-0.08,-0.9,1762042653.5312316
6,582,-0.098,1.6006349325180054,-0.08,-0.9,1762042653.6312456
6,583,0.156,1.601196527481079,0.18,1.2,1762042653.731202
6,584,-0.098,1.601171851158142,-0.08,0.9,1762042653.8312023
6,585,-0.098,1.6006267070770264,-0.08,0.9,1762042653.9312105
6,586,-0.098,1.6003385782241821,-0.08,0.9,1762042654.0312328
6,587,-0.098,1.6001818180084229,-0.08,0.9,1762042654.1312113
6,588,-0.098,1.599991798400879,-0.08,0.9,1762042654.2312126
6,589,-0.098,1.5997848510742188,-0.08,0.9,1762042654.3312428
6,590,-0.098,1.5997785329818726,-0.08,0.9,1762042654.4312246
6,591,-0.098,1.5997751951217651,-0.08,0.9,1762042654.53121
6,592,0.156,1.5997774600982666,0.18,1.2,1762042654.6312337
6,593,-0.098,1.5995533466339111,-0.08,-0.9,1762042654.7312112
6,594,-0.098,1.5998002290725708,-0.08,-0.9,1762042654.8312495
6,595,-0.098,1.6003880500793457,-0.08,-0.9,1762042654.9312289
6,596,-0.098,1.6006680727005005,-0.08,-0.9,1762042655.031228
6,597,-0.098,1.6012722253799438,-0.08,-0.9,1762042655.131208
6,598,-0.098,1.6016807556152344,-0.08,-0.9,1762042655.2312057
6,599,-0.098,1.602108359336853,-0.08,-0.9,1762042655.3312457
6,600,-0.098,1.6021136045455933,-0.08,-0.9,1762042655.4312115
7,1,0.156,1.6034069061279297,0.18,1.2,1762042655.5312748
7,2,-0.098,1.6032075881958008,-0.08,0.9,1762042655.631187
7,3,-0.098,1.6011719703674316,-0.08,0.9,1762042655.7312007
7,4,-0.098,1.601137638092041,-0.08,0.9,1762042655.8312354
7,5,-0.098,1.601137638092041,-0.08,0.9,1762042655.9312181
7,6,-0.098,1.601137638092041,-0.08,0.9,1762042656.0312161
7,7,-0.098,1.6005032062530518,-0.08,0.9,1762042656.1312232
7,8,-0.098,1.602588415145874,-0.08,0.9,1762042656.2312334
7,9,-0.098,1.607561469078064,-0.08,0.9,1762042656.3312263
7,10,0.156,1.6058372259140015,0.18,1.2,1762042656.4311972
7,11,-0.098,1.6095325946807861,-0.08,-0.9,1762042656.5312142
7,12,-0.098,1.6097114086151123,-0.08,-0.9,1762042656.6312037
7,13,-0.098,1.6102237701416016,-0.08,-0.9,1762042656.7312138
7,14,-0.098,1.6106234788894653,-0.08,-0.9,1762042656.8312137
7,15,-0.098,1.612737774848938,-0.08,-0.9,1762042656.9312236
7,16,-0.098,1.6098583936691284,-0.08,-0.9,1762042657.0312054
7,17,-0.098,1.6116946935653687,-0.08,-0.9,1762042657.1312034
7,18,-0.098,1.612683653831482,-0.08,-0.9,1762042657.2312117
7,19,0.156,1.61310613155365,0.18,1.2,1762042657.3312128
7,20,-0.098,1.6128615140914917,-0.08,0.9,1762042657.431199
7,21,-0.098,1.615451455116272,-0.08,0.9,1762042657.5312061
7,22,-0.098,1.6139466762542725,-0.08,0.9,1762042657.6312175
7,23,-0.098,1.6139471530914307,-0.08,0.9,1762042657.7312634
7,24,-0.098,1.613951325416565,-0.08,0.9,1762042657.8312252
7,25,-0.098,1.6139466762542725,-0.08,0.9,1762042657.9312167
7,26,-0.098,1.6139466762542725,-0.08,0.9,1762042658.031243
7,27,-0.098,1.6139466762542725,-0.08,0.9,1762042658.1312368
7,28,-0.098,1.6139466762542725,-0.08,0.9,1762042658.2312405
7,29,0.156,1.6139466762542725,0.18,1.2,1762042658.331243
7,30,-0.098,1.6140096187591553,-0.08,-0.9,1762042658.4312274
7,31,-0.098,1.6143219470977783,-0.08,-0.9,1762042658.5312388
7,32,-0.098,1.6152945756912231,-0.08,-0.9,1762042658.6312296
7,33,-0.098,1.6163274049758911,-0.08,-0.9,1762042658.731221
7,34,-0.098,1.6178576946258545,-0.08,-0.9,1762042658.8312201
7,35,-0.098,1.6178615093231201,-0.08,-0.9,1762042658.931234
7,36,-0.098,1.6178644895553589,-0.08,-0.9,1762042659.0312097
7,37,-0.098,1.617863655090332,-0.08,-0.9,1762042659.1312602
7,38,-0.098,1.6178734302520752,-0.08,-0.9,1762042659.2312486
7,39,0.156,1.6178703308105469,0.18,1.2,1762042659.3312442
7,40,-0.098,1.6178537607192993,-0.08,0.9,1762042659.4312396
7,41,-0.098,1.6176421642303467,-0.08,0.9,1762042659.531214
7,42,-0.098,1.6170793771743774,-0.08,0.9,1762042659.6312182
7,43,-0.098,1.6170787811279297,-0.08,0.9,1762042659.7312148
7,44,-0.098,1.6170296669006348,-0.08,0.9,1762042659.8312335
7,45,-0.098,1.6167120933532715,-0.08,0.9,1762042659.9312248
7,46,-0.098,1.6159409284591675,-0.08,0.9,1762042660.0312371
7,47,-0.098,1.6159409284591675,-0.08,0.9,1762042660.1312408
7,48,-0.098,1.6194350719451904,-0.08,0.9,1762042660.2312427
7,49,0.156,1.6172648668289185,0.18,1.2,1762042660.3312411
7,50,-0.098,1.6176666021347046,-0.08,-0.9,1762042660.4312289
7,51,-0.098,1.6176434755325317,-0.08,-0.9,1762042660.5312123
7,52,-0.098,1.6176432371139526,-0.08,-0.9,1762042660.6312137
7,53,-0.098,1.6176393032073975,-0.08,-0.9,1762042660.731213
7,54,-0.098,1.617648720741272,-0.08,-0.9,1762042660.8312223
7,55,-0.098,1.6176432371139526,-0.08,-0.9,1762042660.9312444
7,56,-0.098,1.6176434755325317,-0.08,-0.9,1762042661.0312352
7,57,-0.098,1.617648959159851,-0.08,-0.9,1762042661.1312807
7,58,-0.098,1.6179090738296509,-0.08,-0.9,1762042661.2312205
7,59,0.156,1.6179090738296509,0.18,1.2,1762042661.331251
7,60,-0.098,1.6175422668457031,-0.08,0.9,1762042661.4312274
7,61,-0.098,1.6171607971191406,-0.08,0.9,1762042661.5312335
7,62,-0.098,1.616424560546875,-0.08,0.9,1762042661.631242
7,63,-0.098,1.6160550117492676,-0.08,0.9,1762042661.7312388
7,64,-0.098,1.6153268814086914,-0.08,0.9,1762042661.8312323
7,65,-0.098,1.6150673627853394,-0.08,0.9,1762042661.9312394
7,66,-0.098,1.6149822473526,-0.08,0.9,1762042662.0312116
7,67,-0.098,1.6172181367874146,-0.08,0.9,1762042662.1312387
7,68,-0.098,1.621306300163269,-0.08,0.9,1762042662.231209
7,69,0.156,1.6262977123260498,0.18,1.2,1762042662.3312113
7,70,-0.098,1.6214748620986938,-0.08,-0.9,1762042662.4312267
7,71,-0.098,1.6215431690216064,-0.08,-0.9,1762042662.5312119
7,72,-0.098,1.6219582557678223,-0.08,-0.9,1762042662.631238
7,73,-0.098,1.6219582557678223,-0.08,-0.9,1762042662.7311933
7,74,-0.098,1.6223714351654053,-0.08,-0.9,1762042662.8312376
7,75,-0.098,1.6225826740264893,-0.08,-0.9,1762042662.9312818
7,76,-0.098,1.6229873895645142,-0.08,-0.9,1762042663.0312257
7,77,-0.098,1.6231663227081299,-0.08,-0.9,1762042663.1312249
7,78,-0.098,1.623623251914978,-0.08,-0.9,1762042663.23127
7,79,0.156,1.6237685680389404,0.18,1.2,1762042663.3312342
7,80,-0.098,1.6236577033996582,-0.08,0.9,1762042663.4312315
7,81,-0.098,1.6235911846160889,-0.08,0.9,1762042663.531229
7,82,-0.098,1.6235872507095337,-0.08,0.9,1762042663.6312602
7,83,-0.098,1.6235653162002563,-0.08,0.9,1762042663.7312086
7,84,-0.098,1.6235653162002563,-0.08,0.9,1762042663.8312213
7,85,-0.098,1.6235653162002563,-0.08,0.9,1762042663.9312146
7,86,-0.098,1.6235653162002563,-0.08,0.9,1762042664.031214
7,87,-0.098,1.6235653162002563,-0.08,0.9,1762042664.1312468
7,88,0.156,1.6235653162002563,0.18,1.2,1762042664.2312393
7,89,-0.098,1.6236217021942139,-0.08,-0.9,1762042664.3312304
7,90,-0.098,1.6235936880111694,-0.08,-0.9,1762042664.431219
7,91,-0.098,1.6235963106155396,-0.08,-0.9,1762042664.5312457
7,92,-0.098,1.6235936880111694,-0.08,-0.9,1762042664.6312397
7,93,-0.098,1.6239933967590332,-0.08,-0.9,1762042664.7312295
7,94,-0.098,1.6239933967590332,-0.08,-0.9,1762042664.831236
7,95,-0.098,1.6243062019348145,-0.08,-0.9,1762042664.9312277
7,96,-0.098,1.6245818138122559,-0.08,-0.9,1762042665.031237
7,97,-0.098,1.6247968673706055,-0.08,-0.9,1762042665.131214
7,98,0.156,1.6247963905334473,0.18,1.2,1762042665.2312295
7,99,-0.098,1.624788522720337,-0.08,0.9,1762042665.3312812
7,100,-0.098,1.624734878540039,-0.08,0.9,1762042665.4312108
7,101,-0.098,1.624406099319458,-0.08,0.9,1762042665.5312834
7,102,-0.098,1.6243940591812134,-0.08,0.9,1762042665.631237
7,103,-0.098,1.6239030361175537,-0.08,0.9,1762042665.731211
7,104,-0.098,1.6218420267105103,-0.08,0.9,1762042665.8312433
7,105,-0.098,1.625098705291748,-0.08,0.9,1762042665.9312088
7,106,-0.098,1.62339186668396,-0.08,0.9,1762042666.0312116
7,107,-0.098,1.6262813806533813,-0.08,0.9,1762042666.1312473
7,108,0.156,1.6255500316619873,0.18,1.2,1762042666.2312088
7,109,-0.098,1.6282943487167358,-0.08,-0.9,1762042666.3312354
7,110,-0.098,1.6241161823272705,-0.08,-0.9,1762042666.4312122
7,111,-0.098,1.6248793601989746,-0.08,-0.9,1762042666.531242
7,112,-0.098,1.6251530647277832,-0.08,-0.9,1762042666.6312485
7,113,-0.098,1.6251987218856812,-0.08,-0.9,1762042666.731207
7,114,-0.098,1.6251990795135498,-0.08,-0.9,1762042666.831227
7,115,-0.098,1.6252042055130005,-0.08,-0.9,1762042666.9311903
7,116,-0.098,1.6251987218856812,-0.08,-0.9,1762042667.0312
7,117,-0.098,1.6251990795135498,-0.08,-0.9,1762042667.1312163
7,118,0.156,1.6252042055130005,0.18,1.2,1762042667.2312238
7,119,-0.098,1.6251287460327148,-0.08,0.9,1762042667.3312333
7,120,-0.098,1.6297521591186523,-0.08,0.9,1762042667.4312086
7,121,-0.098,1.6311190128326416,-0.08,0.9,1762042667.531208
7,122,-0.098,1.6309325695037842,-0.08,0.9,1762042667.6312127
7,123,-0.098,1.628503441810608,-0.08,0.9,1762042667.7312412
7,124,-0.098,1.6326478719711304,-0.08,0.9,1762042667.831211
7,125,-0.098,1.6356279850006104,-0.08,0.9,1762042667.9312258
7,126,-0.098,1.635628342628479,-0.08,0.9,1762042668.0312245
7,127,-0.098,1.6356278657913208,-0.08,0.9,1762042668.1311896
7,128,0.156,1.6356278657913208,0.18,1.2,1762042668.231222
7,129,-0.098,1.6356278657913208,-0.08,-0.9,1762042668.3312109
7,130,-0.098,1.6357637643814087,-0.08,-0.9,1762042668.4312096
7,131,-0.098,1.6359236240386963,-0.08,-0.9,1762042668.5312178
7,132,-0.098,1.635994791984558,-0.08,-0.9,1762042668.6312451
7,133,-0.098,1.6361538171768188,-0.08,-0.9,1762042668.7312324
7,134,-0.098,1.6362391710281372,-0.08,-0.9,1762042668.8312428
7,135,-0.098,1.6363128423690796,-0.08,-0.9,1762042668.9312449
7,136,-0.098,1.6364718675613403,-0.08,-0.9,1762042669.0312383
7,137,0.156,1.6365602016448975,0.18,1.2,1762042669.1312442
7,138,-0.098,1.6331080198287964,-0.08,0.9,1762042669.2312462
7,139,-0.098,1.6323575973510742,-0.08,0.9,1762042669.3312473
7,140,-0.098,1.632344365119934,-0.08,0.9,1762042669.4312198
7,141,-0.098,1.6323442459106445,-0.08,0.9,1762042669.5312445
7,142,-0.098,1.6323403120040894,-0.08,0.9,1762042669.6312196
7,143,-0.098,1.6323456764221191,-0.08,0.9,1762042669.731242
7,144,-0.098,1.6323463916778564,-0.08,0.9,1762042669.831227
7,145,-0.098,1.632341742515564,-0.08,0.9,1762042669.9312124
7,146,-0.098,1.6322064399719238,-0.08,0.9,1762042670.0312166
7,147,0.156,1.6322059631347656,0.18,1.2,1762042670.131218
7,148,-0.098,1.630037784576416,-0.08,-0.9,1762042670.2312565
7,149,-0.098,1.6299411058425903,-0.08,-0.9,1762042670.3312156
7,150,-0.098,1.6370515823364258,-0.08,-0.9,1762042670.4312108
7,151,-0.098,1.6449357271194458,-0.08,-0.9,1762042670.5312338
7,152,-0.098,1.6610682010650635,-0.08,-0.9,1762042670.6312609
7,153,-0.098,1.663056492805481,-0.08,-0.9,1762042670.731244
7,154,-0.098,1.679461121559143,-0.08,-0.9,1762042670.8312116
7,155,-0.098,1.6840826272964478,-0.08,-0.9,1762042670.931245
7,156,-0.098,1.6841915845870972,-0.08,-0.9,1762042671.031236
7,157,0.156,1.6841907501220703,0.18,1.2,1762042671.1312377
7,158,-0.098,1.684863567352295,-0.08,0.9,1762042671.23121
7,159,-0.098,1.684863567352295,-0.08,0.9,1762042671.331232
7,160,-0.098,1.685023307800293,-0.08,0.9,1762042671.4312236
7,161,-0.098,1.6906317472457886,-0.08,0.9,1762042671.5312119
7,162,-0.098,1.698127269744873,-0.08,0.9,1762042671.6312177
7,163,-0.098,1.699074387550354,-0.08,0.9,1762042671.7312093
7,164,-0.098,1.7082265615463257,-0.08,0.9,1762042671.8312361
7,165,-0.098,1.7095407247543335,-0.08,0.9,1762042671.9312394
7,166,0.156,1.7084332704544067,0.18,1.2,1762042672.0312097
7,167,-0.098,1.7083674669265747,-0.08,-0.9,1762042672.13123
7,168,-0.098,1.7098525762557983,-0.08,-0.9,1762042672.2312472
7,169,-0.098,1.7106044292449951,-0.08,-0.9,1762042672.3312294
7,170,-0.098,1.711369514465332,-0.08,-0.9,1762042672.4312205
7,171,-0.098,1.711369514465332,-0.08,-0.9,1762042672.5312414
7,172,-0.098,1.711369514465332,-0.08,-0.9,1762042672.6312158
7,173,-0.098,1.711369514465332,-0.08,-0.9,1762042672.7312713
7,174,-0.098,1.711369514465332,-0.08,-0.9,1762042672.831235
7,175,-0.098,1.711369514465332,-0.08,-0.9,1762042672.9312139
7,176,0.156,1.7111835479736328,0.18,1.2,1762042673.0312278
7,177,-0.098,1.7114284038543701,-0.08,0.9,1762042673.131246
7,178,-0.098,1.7105971574783325,-0.08,0.9,1762042673.2312105
7,179,-0.098,1.7101678848266602,-0.08,0.9,1762042673.3312387
7,180,-0.098,1.709219217300415,-0.08,0.9,1762042673.4312065
7,181,-0.098,1.7082184553146362,-0.08,0.9,1762042673.5312395
7,182,-0.098,1.7180031538009644,-0.08,0.9,1762042673.6312416
7,183,-0.098,1.7195724248886108,-0.08,0.9,1762042673.7312407
7,184,-0.098,1.7188706398010254,-0.08,0.9,1762042673.831242
7,185,0.156,1.71858549118042,0.18,1.2,1762042673.931243
7,186,-0.098,1.718510627746582,-0.08,-0.9,1762042674.0312176
7,187,-0.098,1.718510627746582,-0.08,-0.9,1762042674.1312323
7,188,-0.098,1.718510627746582,-0.08,-0.9,1762042674.2312238
7,189,-0.098,1.718510627746582,-0.08,-0.9,1762042674.3312738
7,190,-0.098,1.718510627746582,-0.08,-0.9,1762042674.4312146
7,191,-0.098,1.7188471555709839,-0.08,-0.9,1762042674.531205
7,192,-0.098,1.7188471555709839,-0.08,-0.9,1762042674.6312554
7,193,-0.098,1.7198054790496826,-0.08,-0.9,1762042674.7312372
7,194,-0.098,1.7260619401931763,-0.08,-0.9,1762042674.8312397
7,195,0.156,1.7338651418685913,0.18,1.2,1762042674.931242
7,196,-0.098,1.7338545322418213,-0.08,0.9,1762042675.0312119
7,197,-0.098,1.7338337898254395,-0.08,0.9,1762042675.1312516
7,198,-0.098,1.7336058616638184,-0.08,0.9,1762042675.231243
7,199,-0.098,1.7335479259490967,-0.08,0.9,1762042675.3312356
7,200,-0.098,1.7335469722747803,-0.08,0.9,1762042675.4312418
7,201,-0.098,1.7335420846939087,-0.08,0.9,1762042675.5312238
7,202,-0.098,1.733546257019043,-0.08,0.9,1762042675.6312416
7,203,-0.098,1.7335455417633057,-0.08,0.9,1762042675.731202
7,204,-0.098,1.7335410118103027,-0.08,0.9,1762042675.8312294
7,205,0.156,1.7321504354476929,0.18,1.2,1762042675.9312277
7,206,-0.098,1.7322125434875488,-0.08,-0.9,1762042676.031252
7,207,-0.098,1.7336980104446411,-0.08,-0.9,1762042676.1312318
7,208,-0.098,1.7339789867401123,-0.08,-0.9,1762042676.2313104
7,209,-0.098,1.729583501815796,-0.08,-0.9,1762042676.331232
7,210,-0.098,1.7283856868743896,-0.08,-0.9,1762042676.431206
7,211,-0.098,1.7289366722106934,-0.08,-0.9,1762042676.5312264
7,212,-0.098,1.7308831214904785,-0.08,-0.9,1762042676.6312428
7,213,-0.098,1.746445655822754,-0.08,-0.9,1762042676.7312357
7,214,-0.098,1.7548749446868896,-0.08,-0.9,1762042676.8312142
7,215,0.156,1.7572237253189087,0.18,1.2,1762042676.9312353
7,216,-0.098,1.7570250034332275,-0.08,0.9,1762042677.0312266
7,217,-0.098,1.7561146020889282,-0.08,0.9,1762042677.1312256
7,218,-0.098,1.7552858591079712,-0.08,0.9,1762042677.2312407
7,219,-0.098,1.761896014213562,-0.08,0.9,1762042677.331204
7,220,-0.098,1.764703631401062,-0.08,0.9,1762042677.4312725
7,221,-0.098,1.760542392730713,-0.08,0.9,1762042677.5312266
7,222,-0.098,1.7600117921829224,-0.08,0.9,1762042677.6312351
7,223,-0.098,1.7664645910263062,-0.08,0.9,1762042677.7312105
7,224,-0.098,1.765895128250122,-0.08,0.9,1762042677.8312123
7,225,0.156,1.7653090953826904,0.18,1.2,1762042677.931243
7,226,-0.098,1.7653090953826904,-0.08,-0.9,1762042678.031235
7,227,-0.098,1.7659529447555542,-0.08,-0.9,1762042678.131207
7,228,-0.098,1.7646485567092896,-0.08,-0.9,1762042678.2312424
7,229,-0.098,1.7599226236343384,-0.08,-0.9,1762042678.331209
7,230,-0.098,1.7604659795761108,-0.08,-0.9,1762042678.43121
7,231,-0.098,1.7614890336990356,-0.08,-0.9,1762042678.5312307
7,232,-0.098,1.7615671157836914,-0.08,-0.9,1762042678.6312435
7,233,-0.098,1.761880874633789,-0.08,-0.9,1762042678.7312348
7,234,0.156,1.7624231576919556,0.18,1.2,1762042678.8312342
7,235,-0.098,1.7620861530303955,-0.08,0.9,1762042678.931222
7,236,-0.098,1.760908603668213,-0.08,0.9,1762042679.0312128
7,237,-0.098,1.7656643390655518,-0.08,0.9,1762042679.1312265
7,238,-0.098,1.7653676271438599,-0.08,0.9,1762042679.2312336
7,239,-0.098,1.7660009860992432,-0.08,0.9,1762042679.331225
7,240,-0.098,1.7646461725234985,-0.08,0.9,1762042679.4312246
7,241,-0.098,1.7646417617797852,-0.08,0.9,1762042679.5312047
7,242,-0.098,1.7646417617797852,-0.08,0.9,1762042679.6312149
7,243,-0.098,1.7646417617797852,-0.08,0.9,1762042679.7312036
7,244,0.156,1.7646417617797852,0.18,1.2,1762042679.8312268
7,245,-0.098,1.7646417617797852,-0.08,-0.9,1762042679.93122
7,246,-0.098,1.764769434928894,-0.08,-0.9,1762042680.0312161
7,247,-0.098,1.7649204730987549,-0.08,-0.9,1762042680.1312213
7,248,-0.098,1.7649226188659668,-0.08,-0.9,1762042680.2312303
7,249,-0.098,1.764931321144104,-0.08,-0.9,1762042680.3312068
7,250,-0.098,1.7649316787719727,-0.08,-0.9,1762042680.4312458
7,251,-0.098,1.7651934623718262,-0.08,-0.9,1762042680.5312064
7,252,-0.098,1.7659337520599365,-0.08,-0.9,1762042680.631234
7,253,-0.098,1.766031265258789,-0.08,-0.9,1762042680.731243
7,254,0.156,1.766031265258789,0.18,1.2,1762042680.8312097
7,255,-0.098,1.766031265258789,-0.08,0.9,1762042680.931212
7,256,-0.098,1.766031265258789,-0.08,0.9,1762042681.0312376
7,257,-0.098,1.766031265258789,-0.08,0.9,1762042681.131213
7,258,-0.098,1.7655478715896606,-0.08,0.9,1762042681.2312438
7,259,-0.098,1.7652537822723389,-0.08,0.9,1762042681.3312101
7,260,-0.098,1.7651069164276123,-0.08,0.9,1762042681.4312441
7,261,-0.098,1.7651069164276123,-0.08,0.9,1762042681.531249
7,262,-0.098,1.7640594244003296,-0.08,0.9,1762042681.6312504
7,263,-0.098,1.769492268562317,-0.08,0.9,1762042681.731239
7,264,0.156,1.7769087553024292,0.18,1.2,1762042681.8312073
7,265,-0.098,1.7769449949264526,-0.08,-0.9,1762042681.93121
7,266,-0.098,1.7777342796325684,-0.08,-0.9,1762042682.031232
7,267,-0.098,1.7760639190673828,-0.08,-0.9,1762042682.131236
7,268,-0.098,1.770900011062622,-0.08,-0.9,1762042682.2311966
7,269,-0.098,1.770900011062622,-0.08,-0.9,1762042682.3312848
7,270,-0.098,1.771591067314148,-0.08,-0.9,1762042682.4312139
7,271,-0.098,1.77186918258667,-0.08,-0.9,1762042682.5312378
7,272,-0.098,1.7721686363220215,-0.08,-0.9,1762042682.6311963
7,273,-0.098,1.7721686363220215,-0.08,-0.9,1762042682.7312102
7,274,0.156,1.772233009338379,0.18,1.2,1762042682.8312328
7,275,-0.098,1.7722846269607544,-0.08,0.9,1762042682.931227
7,276,-0.098,1.780260443687439,-0.08,0.9,1762042683.031227
7,277,-0.098,1.7814704179763794,-0.08,0.9,1762042683.1312191
7,278,-0.098,1.7840758562088013,-0.08,0.9,1762042683.2312393
7,279,-0.098,1.7936941385269165,-0.08,0.9,1762042683.3312154
7,280,-0.098,1.7969754934310913,-0.08,0.9,1762042683.4312408
7,281,-0.098,1.7989140748977661,-0.08,0.9,1762042683.5312312
7,282,-0.098,1.8036187887191772,-0.08,0.9,1762042683.6312504
7,283,0.156,1.806200385093689,0.18,1.2,1762042683.7312076
7,284,-0.098,1.804627537727356,-0.08,-0.9,1762042683.831212
7,285,-0.098,1.8048179149627686,-0.08,-0.9,1762042683.9312723
7,286,-0.098,1.8058223724365234,-0.08,-0.9,1762042684.031253
7,287,-0.098,1.8062388896942139,-0.08,-0.9,1762042684.1312282
7,288,-0.098,1.8071668148040771,-0.08,-0.9,1762042684.2312176
7,289,-0.098,1.8076280355453491,-0.08,-0.9,1762042684.3312473
7,290,-0.098,1.8087832927703857,-0.08,-0.9,1762042684.4312053
7,291,-0.098,1.8091762065887451,-0.08,-0.9,1762042684.5312164
7,292,0.156,1.8094266653060913,0.18,1.2,1762042684.6312263
7,293,-0.098,1.8094321489334106,-0.08,0.9,1762042684.7312224
7,294,-0.098,1.8065075874328613,-0.08,0.9,1762042684.8312392
7,295,-0.098,1.812915325164795,-0.08,0.9,1762042684.931242
7,296,-0.098,1.8084717988967896,-0.08,0.9,1762042685.0312223
7,297,-0.098,1.8084717988967896,-0.08,0.9,1762042685.1312184
